district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Mumbai Suburban,P51800012417,Dev Ashish,CITY ESTATE DEVELOPERS LIMITED,400078,"('19.142844000000000','72.932007999999996')",On-Going Project,03/31/2017,12/31/2018,,Others,1073.4,0.0,3220.2,08/16/2019,,,97.0,97.0,0.0,3.0,0.0,36.0,0.0,0.0,7.0,0.0,0.0,0.0
Mumbai Suburban,P51800006576,Crystal Heights,Nirala Construction,400066,,On-Going Project,03/31/2019,12/30/2021,,Others,4156.05,326.32,5865.77,03/06/2023,,,83.0,40.0,0.0,1.0,3.0,18.0,0.0,56.0,63.0,0.0,0.0,0.0
Mumbai Suburban,P51800006653,ANUTHAM,AMARDEEP CONSTRUCTIONS,400081,"('19.165275999999999','72.958455000000001')",On-Going Project,12/31/2019,11/30/2020,06/30/2023,Others,12337.0,1379.4,37011.0,11/07/2023,,21.0,471.0,351.0,0.0,4.0,5.0,68.0,4.0,0.0,401.0,0.0,0.0,0.0
Mumbai Suburban,P51800005913,Earth Residency Wing C and Wing D,Earth Estate Developers Pvt Ltd,400068,"('19.240375000000000','72.861298000000005')",On-Going Project,08/31/2022,08/28/2023,03/31/2029,Residential,8706.9,1306.03,3122.08,03/04/2024,,,199.0,0.0,1.0,1.0,0.0,37.0,1.0,20.0,232.0,0.0,0.0,0.0
Mumbai Suburban,P51800001640,SAT ANUPA CHS PHASE 1,DISHA CONSTRUCTION,400049,"('19.112945000000000','72.835650999999999')",On-Going Project,10/19/2019,03/31/2020,03/30/2022,Residential,861.2,0.0,2319.88,01/09/2023,,,9.0,7.0,0.0,1.0,0.0,12.0,1.0,0.0,40.0,0.0,0.0,0.0
Mumbai Suburban,P51800003162,ALAG MARINA,ALAG PROPERTY CONSTRUCTIONS PVT. LTD.,400080,"('19.166420299084905','72.947871828721650')",On-Going Project,12/02/2018,06/30/2021,12/30/2022,Residential,1557.7,0.0,0.0,07/20/2021,,,48.0,44.0,0.0,1.0,3.0,17.0,1.0,0.0,118.0,0.0,0.0,0.0
Mumbai Suburban,P51800004690,FINE RESIDENCY,FINE DEVELOPMENTS,400093,"('19.130804999999999','72.871748999999994')",On-Going Project,01/26/2021,08/15/2022,,Residential,891.9,0.0,1146.65,10/26/2023,,,23.0,0.0,0.0,2.0,0.0,13.0,2.0,6.0,8.0,0.0,0.0,0.0
Mumbai Suburban,P51800004487,HUM SUB CHSL,SHRADDHARPAN DEVELOPERS,400067,"('19.207236600000002','72.834822099999997')",On-Going Project,06/30/2018,06/30/2018,06/30/2019,Residential,1592.5,241.28,4298.99,02/08/2019,,2.0,74.0,59.0,0.0,1.0,0.0,9.0,1.0,0.0,74.0,0.0,0.0,0.0
Mumbai Suburban,P51800003431,Bhavya Heights,Bhavya Infrastructures India Private Limited,400067,"('19.207236600000002','72.834822099999997')",On-Going Project,12/31/2018,12/31/2019,09/30/2022,Others,1640.5,0.0,4046.46,12/28/2023,,,90.0,88.0,0.0,1.0,0.0,19.0,1.0,35.0,69.0,0.0,0.0,0.0
Mumbai Suburban,P51800003082,UNIVERSAL PARADISE D WING,PAGARANI UNIVERSAL INFRASTRUCTURE PVT LTD,400057,"('19.100737700000000','72.848495200000002')",On-Going Project,12/31/2016,12/30/2024,,Residential,5355.1,0.0,2403.81,09/17/2018,1.0,12.0,74.0,22.0,2.0,2.0,0.0,24.0,13.0,22.0,13.0,0.0,0.0,0.0
Mumbai Suburban,P51800002197,SWASTIK PHASE 1,DISHA CONSTRUCTION,400056,"('19.104497299999998','72.839501100000007')",On-Going Project,06/30/2019,12/31/2019,12/31/2023,Residential,539.2,0.0,770.83,05/05/2023,1.0,,11.0,3.0,0.0,1.0,0.0,9.0,1.0,3.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800004808,OSTWAL TOWER,UNNATI BUILDERS,400092,"('19.225821000000000','72.844318000000001')",On-Going Project,07/31/2017,12/31/2018,,Residential,2170.0,325.51,5414.72,08/06/2021,,,69.0,62.0,0.0,1.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800009204,Silver Springs,Shrikrishna Developers,400069,"('19.084468999999999','72.888493999999994')",On-Going Project,12/31/2019,12/30/2021,12/31/2024,Residential,1922.1,288.34,4287.09,11/21/2023,,,75.0,16.0,0.0,1.0,0.0,12.0,1.0,17.0,22.0,0.0,0.0,0.0
Mumbai Suburban,P51800011637,Laxmi Developers,Manoj Krishna Dhanawade,400068,"('19.259095400000000','72.833823400000000')",On-Going Project,12/31/2018,06/30/2019,06/27/2023,Residential,2735.9,388.12,2229.58,05/23/2023,2.0,,51.0,35.0,0.0,2.0,0.0,20.0,2.0,50.0,2.0,0.0,0.0,0.0
Mumbai Suburban,P51800007268,MARS- SUNCITY HOUSING PHASE II,SUNCITY HOUSING,400076,"('19.123928500000002','72.909440700000005')",On-Going Project,12/31/2025,12/30/2026,,Residential,616.7,0.0,11611.0,03/14/2024,,,279.0,242.0,1.0,1.0,4.0,32.0,2.0,0.0,247.0,0.0,0.0,0.0
Mumbai Suburban,P51800003934,CONWOOD HOUSING-PALACE ROYALE,CONWOOD HOUSING PRIVATE LIMITED,400064,"('19.187229400000000','72.840747300000004')",On-Going Project,12/31/2017,09/30/2020,,Others,1382.2,191.18,3359.81,10/02/2020,,,82.0,67.0,0.0,2.0,6.0,29.0,2.0,0.0,57.0,0.0,0.0,0.0
Mumbai Suburban,P51800005985,Vive,Accord Builders,400070,"('19.068714000000000','72.876281000000006')",On-Going Project,06/30/2020,06/30/2023,,Residential,1074.26,0.0,7705.17,10/01/2022,,8.0,179.0,129.0,3.0,1.0,0.0,15.0,1.0,0.0,144.0,0.0,0.0,0.0
Mumbai Suburban,P51800001407,SHETH BLUE IVY,Sheth Developers Private Limited,400097,"('19.175727900000000','72.860709700000030')",On-Going Project,06/30/2022,06/30/2023,06/29/2024,Residential,1735.0,0.0,693.84,01/31/2024,2.0,,66.0,37.0,0.0,1.0,3.0,33.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800004400,Shreeji Atlantis Wing A,Shreeji Construction,400064,"('19.197068999999999','72.836697000000001')",On-Going Project,12/31/2019,06/30/2020,12/31/2023,Others,4385.0,107.42,6659.09,03/06/2024,5.0,13.0,188.0,171.0,0.0,1.0,6.0,36.0,1.0,0.0,134.0,0.0,0.0,0.0
Mumbai Suburban,P51800004835,HRESA - SAINAGAR APARTMENT PVT. LTD.,BHOLENATH DEVELOPERS LTD.,400071,"('19.056168168887300','72.905396602342530')",On-Going Project,11/14/2021,11/14/2022,11/14/2023,Residential,776.73,0.0,938.92,05/12/2023,,,25.0,9.0,0.0,1.0,0.0,13.0,1.0,2.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800001279,YASHASWATI CHS LTD,LAKSHMI BUILDERS AND DEVELOPERS,400075,"('19.079916399999998','72.917435800000007')",On-Going Project,01/01/2019,07/31/2023,,Residential,880.27,0.0,3689.58,07/02/2021,,,77.0,57.0,0.0,1.0,0.0,17.0,1.0,4.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800007754,MYRIAX TOWER,MYRIAX INFRATECH PRIVATE LIMITED,400056,"('19.104497299999998','72.839501100000007')",On-Going Project,06/30/2018,12/31/2018,,Residential,455.7,0.0,1227.35,10/31/2018,,,14.0,3.0,0.0,1.0,0.0,8.0,1.0,18.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800009449,Keshav Niwas,BHOLANATH KAPILDEV GUPTA,400081,"('19.166069600000000','72.964562799999996')",On-Going Project,12/31/2017,05/30/2020,10/31/2023,Residential,516.72,0.0,1400.0,06/28/2023,,5.0,25.0,23.0,0.0,1.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800002464,Dahisar Sunderbaug co-op housing society ltd.,RISHABRAJ ESTATE DEVELOPERS PVT LTD,400066,"('19.231344799999999','72.863529900000003')",On-Going Project,03/31/2017,12/31/2018,12/31/2019,Others,1092.1,0.0,2777.46,04/05/2020,,,63.0,50.0,0.0,1.0,0.0,17.0,1.0,4.0,30.0,0.0,0.0,0.0
Mumbai Suburban,P51800001883,NEW PUSHPARAJ,YASH INFOMEDIA & ESTATE PRIVATE LIMITED,400083,"('19.153823100000000','72.875178600000030')",On-Going Project,08/01/2018,09/30/2019,05/30/2022,Residential,598.05,0.0,2015.2,10/28/2022,,,64.0,27.0,0.0,1.0,0.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800003168,OLIVIA,NAHAR BUILDERS LTD,400072,"('19.104171044963767','72.898457084655770')",On-Going Project,12/25/2021,12/25/2022,,Others,3300.0,26505.0,10005.39,02/02/2023,1.0,,79.0,51.0,0.0,1.0,2.0,13.0,1.0,0.0,79.0,0.0,0.0,0.0
Mumbai Suburban,P51800009444,Vishvaprem Co-operative Housing Society Limited,Dipti Home Makers Pvt Ltd,400102,"('19.141896100000000','72.834423999999998')",On-Going Project,06/30/2018,06/30/2018,,Residential,700.45,0.0,1721.16,07/25/2020,,,10.0,3.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800001637,SUN-VISON SOLITAIRE,DHAN INTERNATIONAL PVT LTD,400057,"('19.100737700000000','72.848495200000002')",On-Going Project,12/31/2017,03/31/2018,12/30/2020,Residential,733.6,0.0,978.1,09/25/2020,,1.0,20.0,17.0,0.0,1.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800008610,ASHIRWAD CHS LTD,ASHIRWAD CO-OPERATIVE HOUSING SOCIETY LTD,400069,"('19.117753000000000','72.873701699999998')",On-Going Project,12/31/2020,12/30/2021,,Residential,825.2,0.0,1387.5,02/18/2023,2.0,,18.0,10.0,1.0,1.0,0.0,6.0,1.0,4.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800003978,Sahil Exotica,BOMBAY CONSTRUCTION & INFRAPROJECTS PVT LTD,400072,"('19.116445018976684','72.894872387249730')",On-Going Project,06/30/2017,06/30/2019,12/31/2023,Residential,2984.0,383.75,6352.2,08/02/2023,,,63.0,26.0,0.0,1.0,0.0,13.0,1.0,0.0,134.0,0.0,0.0,0.0
Mumbai Suburban,P51800005267,HIRA KUTIR CHS LTD,H RISHABRAJ PROJECTS,400097,"('19.186813304624820','72.853769154596300')",On-Going Project,12/31/2021,12/30/2023,,Residential,2087.0,0.0,2851.31,10/07/2020,,,103.0,99.0,0.0,1.0,3.0,22.0,1.0,28.0,89.0,0.0,0.0,0.0
Mumbai Suburban,P51800001554,AAVAAS CLASSIC,M. K. REALTORS,400068,"('19.253501000000000','72.856848999999997')",On-Going Project,03/31/2017,09/30/2018,03/30/2022,Residential,1240.0,106.55,3719.7,05/12/2022,,,113.0,81.0,0.0,2.0,0.0,28.0,1.0,16.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800003709,11 West,PARINEE REALTY PRIVATE LIMITED,400049,"('19.113186512438446','72.830775233768460')",On-Going Project,12/31/2017,12/31/2019,,Residential,1114.96,0.0,6638.65,12/31/2021,1.0,2.0,61.0,42.0,2.0,1.0,0.0,14.0,1.0,0.0,102.0,0.0,0.0,0.0
Mumbai Suburban,P51800002086,ROYAL GREEN,Admire Revive Builder & Developer,400059,"('19.110896936869036','72.876566865684480')",On-Going Project,02/28/2018,12/30/2021,12/26/2026,Residential,1286.8,0.0,4314.3,02/16/2023,,6.0,120.0,94.0,0.0,2.0,0.0,27.0,2.0,2.0,2.0,0.0,0.0,0.0
Mumbai Suburban,P51800007765,ACCORD CLASSIC,SUYOJANA IMPEX PVT. LTD,400063,"('19.165814000000001','72.851510000000005')",On-Going Project,12/31/2018,03/30/2022,03/31/2024,Commercial,2436.6,330.64,4716.47,03/04/2024,,,165.0,100.0,3.0,1.0,0.0,14.0,0.0,0.0,134.0,0.0,0.0,0.0
Mumbai Suburban,P51800006806,SALE BUILDING NO 1 VAASTU SHANTI WING A B C,M/S ANSHUMAN DEVELOPERS,400093,"('19.130445000000000','72.860261000000000')",On-Going Project,12/31/2012,06/30/2019,12/29/2020,Residential,2193.8,35.24,6404.59,12/25/2020,1.0,,154.0,154.0,0.0,3.0,0.0,35.0,3.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800004265,THE ROYAL TUSK,SOHAM MAHAVIR DEVELOPERS,400063,"('19.014437999999998','72.835576000000003')",On-Going Project,12/31/2022,12/30/2024,,Others,1337.8,107.19,5306.85,06/05/2021,9.0,,92.0,89.0,0.0,1.0,3.0,17.0,1.0,0.0,64.0,0.0,0.0,0.0
Mumbai Suburban,P51800002461,Redevelopment of Lamplight CHSL,Shree Mahavir Estates,400049,"('19.172534800000001','72.857738400000002')",On-Going Project,12/30/2020,12/31/2019,12/30/2021,Residential,573.58,0.0,3092.0,06/21/2022,,,29.0,21.0,2.0,1.0,0.0,16.0,1.0,0.0,42.0,0.0,0.0,0.0
Mumbai Suburban,P51900003295,S R scheme Sai Prathana CHS Prop,PRARTHANA BUILDERS LLP,400059,"('19.111864099999998','72.879028199999993')",On-Going Project,12/25/2020,12/25/2021,12/25/2022,Residential,1037.4,156.37,2919.2,02/06/2023,,,60.0,3.0,1.0,1.0,0.0,17.0,1.0,0.0,30.0,0.0,0.0,0.0
Mumbai Suburban,P51800008552,Hubtown Seasons - B Wing,Joynest Premises PrivateLimited,400071,"('19.057588321238736','72.894949530380250')",On-Going Project,12/31/2023,07/31/2025,,Residential,252.53,530.31,868.96,03/22/2024,,,53.0,13.0,0.0,1.0,0.0,15.0,0.0,0.0,42.0,0.0,0.0,0.0
Mumbai Suburban,P51800009207,HERITAGE AHURA RESIDENCY,KERSI JAMSHED RANDERIA,400086,"('19.081379999999999','72.897873000000004')",On-Going Project,12/31/2020,12/30/2022,12/29/2023,Others,7348.2,7348.2,22044.51,01/25/2024,,1.0,235.0,152.0,0.0,5.0,0.0,52.0,4.0,0.0,4.0,0.0,0.0,0.0
Mumbai Suburban,P51800007468,Rupji Vedant,Rupji Constructions,400081,"('19.166069600000000','72.964562799999996')",On-Going Project,07/01/2018,12/31/2018,,Residential,1237.0,0.0,4000.0,07/30/2017,8.0,2.0,67.0,45.0,1.0,1.0,3.0,21.0,1.0,36.0,39.0,0.0,0.0,0.0
Mumbai Suburban,P51800007575,SIGNATURE BUSINESS PARK,Swastik Developers,400071,"('19.060241900000000','72.895960800000010')",On-Going Project,06/30/2016,12/30/2022,,Commercial,1485.0,119.76,9104.41,01/26/2024,,1.0,135.0,54.0,2.0,1.0,0.0,15.0,0.0,0.0,91.0,0.0,0.0,0.0
Mumbai Suburban,P51800008187,The Summit Business Bay Andheri,Omkar Realtors and Developers Private Limited,400093,"('19.116506000000001','72.857411999999997')",On-Going Project,12/31/2018,06/30/2019,12/29/2020,Commercial,5951.2,0.0,9773.56,10/03/2023,,2.0,181.0,95.0,4.0,1.0,0.0,7.0,1.0,0.0,265.0,0.0,0.0,0.0
Mumbai Suburban,P51800003620,Runwal Elegante - Tower A,RUNWAL DEVELOPERS PVT LTD,400102,"('19.141376000000001','72.828692000000004')",On-Going Project,03/31/2018,03/31/2019,12/31/2023,Residential,4559.05,2020.1,66830.24,10/20/2023,2.0,9.0,162.0,155.0,2.0,1.0,5.0,29.0,1.0,25.0,402.0,0.0,0.0,0.0
Mumbai Suburban,P51800012461,RBI Employees Siddhivinayak CHS Ltd,VASUNDHARA BUILDERS,400103,"('19.238225362129285','72.847633493149940')",On-Going Project,12/31/2019,12/30/2020,,Residential,605.7,0.0,621.84,08/21/2021,,,12.0,12.0,0.0,1.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800006260,Rite Luxuria,Rite Developers Pvt. Ltd.,400081,"('19.169934000000001','72.962405000000004')",On-Going Project,12/31/2012,12/31/2018,12/31/2019,Residential,1905.0,252.86,3963.15,08/08/2020,,3.0,37.0,34.0,0.0,1.0,0.0,17.0,1.0,0.0,27.0,0.0,0.0,0.0
Mumbai Suburban,P51800008439,CASA RARE,GEOPRENEUR CORP PVT LTD,400092,"('19.220260000000000','72.849909999999994')",On-Going Project,12/31/2017,03/31/2019,09/30/2022,Residential,798.9,0.0,2332.0,05/24/2022,1.0,,19.0,19.0,0.0,1.0,0.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800006845,PLATINUM HEIGHTS,TRIDENT OZONE LLP,400078,"('19.146470000000001','72.927583999999996')",On-Going Project,12/31/2021,12/30/2025,,Others,4357.68,672.46,12388.11,03/12/2024,,,441.0,122.0,2.0,4.0,4.0,81.0,4.0,0.0,8.0,0.0,0.0,0.0
Mumbai Suburban,P51800006181,Gala Amora,Karishma Realty,400057,"('19.100737700000000','72.848495200000002')",On-Going Project,12/31/2019,12/31/2019,,Residential,1481.5,227.39,1963.0,12/16/2019,,,42.0,0.0,3.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800012460,K K SOLITAIRE,Navin M Mehta,400075,"('19.079916399999998','72.917435800000007')",On-Going Project,07/31/2017,07/31/2019,01/30/2021,Commercial,501.7,0.0,1080.46,12/20/2021,,,10.0,7.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800004918,"Tower F and G on CTS 4853, 4853 9 to 85 and 88 of village kole kalyan taluka andheri",A A Estates Pvt Ltd,400098,"('19.071761200000001','72.861542600000007')",On-Going Project,08/31/2022,08/28/2023,,Residential,2996.83,1185.77,3530.33,07/09/2019,57.0,1.0,127.0,1.0,0.0,1.0,0.0,23.0,0.0,0.0,232.0,0.0,0.0,0.0
Mumbai Suburban,P51800012463,AXIOM AVEN,Axiom Realty Pvt ltd,400063,"('19.164810899999999','72.853271500000005')",On-Going Project,12/31/2018,01/31/2021,07/11/2022,Residential,981.51,0.0,3294.44,04/13/2023,,16.0,62.0,61.0,0.0,1.0,2.0,12.0,1.0,8.0,32.0,0.0,0.0,0.0
Mumbai Suburban,P51800008864,SHRADDHA EVOQUE,SHRADDHA LANDMARK PRIVATE LIMITED,400078,"('19.158930000000002','72.932793000000004')",On-Going Project,12/31/2022,12/30/2023,12/29/2024,Others,10442.0,1042.08,15653.02,02/01/2024,,,624.0,333.0,0.0,8.0,6.0,158.0,8.0,0.0,148.0,0.0,0.0,0.0
Mumbai Suburban,P51800008454,Raj Shivganga,Raj Arcades & Enclaves Private Limited,400064,"('19.203216000000001','72.824005000000000')",On-Going Project,12/31/2014,12/31/2018,12/31/2019,Residential,2220.3,124.81,7795.88,08/14/2019,,32.0,115.0,93.0,0.0,1.0,0.0,19.0,1.0,6.0,56.0,0.0,0.0,0.0
Mumbai Suburban,P51800008462,Westend,PARAMVIR BUILDERS LLP,400052,"('19.071708000000001','72.834103799999994')",On-Going Project,06/30/2018,06/30/2019,,Residential,733.3,0.0,2015.0,07/11/2023,,,11.0,11.0,1.0,1.0,3.0,14.0,10.0,0.0,10.0,0.0,0.0,0.0
Mumbai Suburban,P51800006961,Priya Girish Vihar CHS Ltd,Ameya Developers,400022,"('19.052216999999999','72.872986999999995')",On-Going Project,10/31/2017,12/31/2017,,Residential,492.4,0.0,1322.79,01/12/2023,,,21.0,21.0,0.0,1.0,0.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800012506,Jekin Residency,MUKESH BABULAL SHAH,400069,,On-Going Project,05/31/2019,10/09/2020,04/09/2022,Residential,509.0,0.0,1017.45,06/15/2022,,,28.0,6.0,0.0,1.0,0.0,8.0,1.0,1.0,9.0,0.0,0.0,0.0
Mumbai Suburban,P51800006835,K Mordani Celyn,K Mordani Constructions LLP,400052,"('19.071708000000001','72.834103799999994')",On-Going Project,10/31/2019,04/30/2021,10/30/2022,Residential,986.6,0.0,3033.0,07/12/2023,,2.0,22.0,13.0,1.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800004508,Nero,Super Construction Company,400051,"('19.069897999999998','72.848166000000006')",On-Going Project,12/31/2019,06/30/2021,03/31/2024,Residential,3375.84,146.69,5748.75,03/22/2024,,3.0,94.0,45.0,2.0,1.0,0.0,17.0,1.0,0.0,110.0,0.0,0.0,0.0
Mumbai Suburban,P51800005395,HILLS WING A,Dharmesh Constructions Private Limited,400065,"('19.155576199999999','72.884959499999994')",On-Going Project,12/31/2024,12/30/2025,,Residential,777.6,0.0,13861.51,01/03/2023,,2.0,194.0,79.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800006542,TARGET THE MALL,MAHENDRA JAMNADAS KARA,400092,"('19.230696999999999','72.854786000000004')",On-Going Project,12/31/2017,12/31/2017,,Commercial,2016.41,2016.41,4032.22,04/22/2019,1.0,1.0,197.0,50.0,2.0,1.0,0.0,5.0,0.0,0.0,40.0,0.0,0.0,0.0
Mumbai Suburban,P51800009491,Rite Advent,Rite Developers Pvt. Ltd.,400078,"('19.151268999999999','72.941858999999994')",On-Going Project,12/31/2012,12/31/2018,03/30/2022,Residential,3182.0,615.0,7670.17,01/27/2022,,3.0,82.0,79.0,0.0,1.0,0.0,15.0,1.0,0.0,82.0,0.0,0.0,0.0
Mumbai Suburban,P51800003420,BALAJI ACCOLADE,BALAJI DEVELOPERS,400080,"('19.172080399999999','72.948255000000003')",On-Going Project,12/31/2015,07/31/2019,01/30/2021,Commercial,949.4,0.0,2133.61,02/22/2024,,5.0,33.0,33.0,0.0,1.0,0.0,8.0,1.0,0.0,20.0,0.0,0.0,0.0
Mumbai Suburban,P51800003848,THAKUR ASPIRE,THAKUR REALTY PRIVATE LIMITED,400101,"('19.208124000000002','72.877465999999998')",On-Going Project,12/31/2021,12/30/2022,,Residential,2044.0,190.75,1217.82,08/17/2022,,,73.0,47.0,0.0,1.0,0.0,15.0,1.0,0.0,64.0,0.0,0.0,0.0
Mumbai Suburban,P51800003603,LITTLE MALABAR HILL,PARDIS CONSTRUCTION LLP,400071,"('19.052112200000000','72.900667999999996')",On-Going Project,09/30/2019,09/30/2020,09/30/2022,Residential,554.4,0.0,0.0,02/12/2023,,,27.0,20.0,0.0,1.0,0.0,16.0,1.0,5.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800006581,SHEETAL KRUPA,D.G.LAND DEVELOPERS PRIVATE LIMITED,400063,"('19.166691000000000','72.851155000000006')",On-Going Project,12/31/2018,12/31/2018,06/28/2024,Residential,692.9,0.0,1550.78,09/10/2023,,1.0,18.0,15.0,0.0,1.0,0.0,17.0,1.0,0.0,25.0,0.0,0.0,0.0
Mumbai Suburban,P51800004522,The Business Hub,ANKUR MAYFLOWER ASSOCIATES,400069,"('19.117753000000000','72.873701699999998')",On-Going Project,12/31/2019,12/30/2020,12/31/2023,Commercial,774.37,0.0,139.43,12/06/2023,,,16.0,4.0,2.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800004622,Nayana Niwas,H.D.Associates,400092,"('19.232687700000000','72.798370500000004')",On-Going Project,03/31/2018,03/31/2018,,Residential,402.0,0.0,1085.18,07/14/2020,,,28.0,13.0,0.0,1.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800005127,Shivdham,SG and BHP Developers,400080,"('19.172080399999999','72.948255000000003')",On-Going Project,12/31/2018,09/30/2020,03/30/2022,Residential,3920.0,353.69,2325.15,10/14/2023,,,44.0,9.0,0.0,2.0,0.0,13.0,2.0,23.0,32.0,0.0,0.0,0.0
Mumbai Suburban,P51800006759,HILLS WING B,Dharmesh Constructions Private Limited,400065,"('19.155576199999999','72.884959499999994')",On-Going Project,12/31/2024,12/30/2025,,Residential,561.15,0.0,11259.16,01/03/2023,,7.0,194.0,71.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800005828,126 FLORENCIO,ARHAM ENGINEERS,400089,"('19.068473999999998','72.895321999999993')",On-Going Project,08/31/2016,03/31/2019,09/30/2020,Others,1040.7,0.0,5723.08,02/21/2022,,6.0,67.0,47.0,0.0,1.0,0.0,14.0,1.0,0.0,18.0,0.0,0.0,0.0
Mumbai Suburban,P51800007000,Shree Sambhav Darshan CHS,Shree Sai Shraddha Associates,400097,"('19.183863100000000','72.858432100000002')",On-Going Project,06/20/2021,06/20/2022,12/31/2025,Others,771.6,0.0,878.01,03/14/2024,4.0,,32.0,10.0,2.0,1.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0
Mumbai Suburban,P51800009249,Resham,Manoj Vasudev Wadhwa,400050,"('19.055169500000002','72.829951800000003')",On-Going Project,12/31/2018,12/31/2018,12/31/2019,Residential,744.1,0.0,2007.87,05/26/2021,,,12.0,2.0,2.0,1.0,0.0,13.0,1.0,19.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800005684,Runwal Bliss Wing -B,Evie Real Estate Private Limited,400042,"('19.042560399999999','72.863808899999995')",On-Going Project,12/31/2021,12/30/2023,,Residential,631.93,0.0,21670.44,01/24/2024,,4.0,293.0,272.0,0.0,1.0,0.0,50.0,1.0,0.0,1.0,0.0,0.0,0.0
Mumbai Suburban,P51800012475,"PROPOSED REDEVELOPMENT OF CTS NO 52, SHAGUFA MUNICIPAL EMPLOYEES CHS LTD, JOGESHWARI WEST",AFTAB CONSTRUCTIONS,400102,"('19.141896100000000','72.834423999999998')",On-Going Project,12/31/2019,12/31/2019,06/30/2024,Residential,2731.62,346.73,3679.35,07/17/2018,2.0,,89.0,59.0,2.0,2.0,0.0,14.0,1.0,16.0,110.0,0.0,0.0,0.0
Mumbai Suburban,P51800012405,MARUTI,INVENTION REALTORS PRIVATE LIMITED,400092,"('19.232687700000000','72.798370500000004')",On-Going Project,03/31/2022,03/30/2024,,Industrial,4992.9,0.0,4958.04,07/27/2021,,,81.0,60.0,1.0,1.0,0.0,6.0,1.0,0.0,28.0,0.0,0.0,0.0
Mumbai Suburban,P51800003133,"A-14, A Wing Petunia Apts, Bindra Complex",Accord Land Developers Pvt Ltd,400093,"('19.127461651840600','72.868623465467860')",On-Going Project,12/31/2018,11/01/2018,,Residential,221.22,0.0,1370.44,06/16/2022,1.0,,35.0,23.0,0.0,1.0,0.0,8.0,1.0,2.0,4.0,0.0,0.0,0.0
Mumbai Suburban,P51800006116,Shankeshwar Apartment,Navkar Developers,400097,"('19.183863100000000','72.858432100000002')",On-Going Project,03/31/2018,09/30/2020,12/30/2024,Others,2201.0,0.0,5544.83,02/16/2024,,1.0,66.0,26.0,0.0,1.0,3.0,19.0,1.0,15.0,75.0,0.0,0.0,0.0
Mumbai Suburban,P51800004012,ASHOK SMRUTI,NEW INDIA CONSTRUCTION COMPANY,400069,"('19.123152000000001','72.854451999999995')",On-Going Project,06/02/2012,12/30/2024,,Others,1603.6,240.54,3234.13,04/21/2021,,,55.0,38.0,0.0,1.0,0.0,13.0,0.0,35.0,0.0,0.0,0.0,0.0
