district,rera_id,project_name,promoter_name,location_pin_code,location_lat_long,project_status,proposed_date_of_completion,revised_proposed_date_of_completion,extended_date_of_completion,project_type,project_area_(sqmts),recreational_open_space,sanctioned_fsi,date_last_modified,cases_count,complaints_count,number_of_appartments,number_of_booked_appartments,number_of_basements,number_of_plinth,number_of_podiums,number_of_sanctioned_floors,number_of_stilts,total_no__of_open_parking_as_per_sanctioned_plan_(4-wheeler+2-wheeler),number_of_closed_parking,number_of_plots,area_of_plot(in_sqmts),number_of_plots_booked_/_alloted_/_sold
Raigarh,P52000004807,BHAGWATI IMPERIA,BHAGWATI DEVELOPERS,410206,"('18.973027999999999','73.015816999999998')",On-Going Project,12/31/2017,12/31/2018,,Others,12099.85,5497.0,18107.7,01/20/2023,,,341.0,298.0,9.0,10.0,9.0,127.0,10.0,17.0,308.0,0.0,0.0,0.0
Raigarh,P52000006873,BHAGWATI GREENS 1,BHAGWATI DEVELOPERS,410210,"('19.053466000000000','73.067089999999993')",On-Going Project,09/30/2019,12/31/2019,,Others,8799.6,4715.3,13193.74,06/23/2023,,,204.0,151.0,0.0,5.0,12.0,102.0,5.0,0.0,260.0,0.0,0.0,0.0
Raigarh,P52000000374,NAVRANGE APARTMENT,Furqan Shafi Navrange,400702,"('18.880902000000000','72.937794000000000')",On-Going Project,06/30/2020,12/30/2020,,Residential,630.5,0.0,944.39,05/12/2019,,,20.0,7.0,0.0,2.0,0.0,10.0,2.0,0.0,5.0,0.0,0.0,0.0
Raigarh,P52000002812,ANIKA APARTMENT,MIDAS CONSTRUCTION,410101,"('19.028346599999999','73.331077600000000')",On-Going Project,12/31/2019,09/30/2020,,Residential,647.0,0.0,776.04,07/18/2020,,,34.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000006596,BHAGWATI GREENS 2,BHAGWATI DEVELOPERS,410210,"('19.053497000000000','73.067284000000001')",On-Going Project,06/30/2022,06/30/2023,03/31/2024,Others,8351.87,0.0,12518.43,11/17/2023,,9.0,200.0,200.0,0.0,4.0,9.0,80.0,4.0,0.0,200.0,0.0,0.0,0.0
Raigarh,P52000000547,MARATHON NEXZONE  ZODIAC -1,SANVO RESORTS PVT. LTD.,410206,"('18.966078000000000','73.126812000000001')",On-Going Project,12/31/2015,12/31/2018,,Residential,640.44,0.0,11914.05,01/30/2024,,12.0,191.0,187.0,2.0,1.0,1.0,24.0,1.0,0.0,177.0,0.0,0.0,0.0
Raigarh,P52000000661,MARATHON NEXZONE ZODIAC -2,SANVO RESORTS PVT. LTD.,410206,"('18.966162000000001','73.127236999999994')",On-Going Project,12/31/2015,12/31/2019,,Residential,640.44,0.0,3985.81,01/30/2024,,1.0,53.0,52.0,0.0,0.0,0.0,8.0,0.0,0.0,30.0,0.0,0.0,0.0
Raigarh,P52000003952,BHAGWATI GREENS 3,BHAGWATI DEVELOPERS,410210,"('19.053039999999999','73.067093000000000')",On-Going Project,06/30/2022,06/30/2023,03/31/2024,Others,8401.39,0.0,12565.67,11/17/2023,,1.0,160.0,95.0,1.0,4.0,9.0,78.0,3.0,0.0,182.0,0.0,0.0,0.0
Raigarh,P52000000254,WHITE JASMINE,SPS CONSTRUCTIONS,410206,"('18.975094100000000','73.052334000000002')",New Project,12/30/2021,,,Residential,199.87,0.0,298.95,05/17/2023,,,12.0,12.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000001088,WHITE CARNATION,SPS CONSTRUCTION,410206,"('18.975094100000000','73.052334000000002')",On-Going Project,05/18/2018,12/31/2018,,Others,299.83,0.0,449.59,05/17/2023,,,15.0,13.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000000361,Ashiyanas Lake View Building No 2,Ateeque Yusuf Khot,410203,"('18.784953000000002','73.351794999999996')",On-Going Project,03/31/2018,03/30/2022,,Residential,3652.53,574.0,4702.39,08/16/2021,,,92.0,88.0,0.0,3.0,0.0,24.0,3.0,5.0,18.0,0.0,0.0,0.0
Raigarh,P52000000658,MARATHON NEXZONE ZENITH -1,SANVO RESORTS PVT. LTD.,410206,"('18.965776000000002','73.128395999999995')",On-Going Project,12/31/2015,12/31/2018,,Residential,633.32,0.0,11515.05,01/30/2024,,9.0,186.0,184.0,2.0,1.0,1.0,24.0,1.0,0.0,177.0,0.0,0.0,0.0
Raigarh,P52000000667,MARATHON NEXZONE ZENITH -2,SANVO RESORTS PVT. LTD.,410206,"('18.965309000000001','73.128366000000000')",On-Going Project,12/31/2015,12/31/2019,,Residential,633.32,0.0,3822.81,01/30/2024,,1.0,52.0,51.0,0.0,0.0,0.0,8.0,0.0,0.0,30.0,0.0,0.0,0.0
Raigarh,P52000000573,MARATHON NEXZONE ALTIS -1,SANVO RESORTS PVT. LTD.,410206,"('18.966049999999999','73.126873000000003')",On-Going Project,09/30/2016,12/31/2019,,Residential,633.32,0.0,11497.99,01/30/2024,,15.0,183.0,179.0,2.0,1.0,1.0,24.0,1.0,0.0,163.0,0.0,0.0,0.0
Raigarh,P52000000677,MARATHON NEXZONE ALTIS -2,SANVO RESORTS PVT. LTD.,410206,"('18.965827000000001','73.125883000000002')",On-Going Project,09/30/2016,06/30/2021,12/30/2022,Residential,633.32,0.0,3821.6,01/24/2024,,,61.0,61.0,0.0,0.0,0.0,8.0,0.0,0.0,45.0,0.0,0.0,0.0
Raigarh,P52000000502,MARATHON NEXZONE AVIOR -1,SANVO RESORTS PVT. LTD.,410206,"('18.966215999999999','73.127328000000006')",On-Going Project,09/30/2016,12/31/2019,,Residential,639.29,0.0,11503.84,03/04/2023,,14.0,183.0,178.0,2.0,0.0,1.0,24.0,1.0,0.0,169.0,0.0,0.0,0.0
Raigarh,P52000000713,MARATHON NEXZONE AVIOR -2,SANVO RESORTS PVT. LTD.,410206,"('18.965909000000000','73.127454999999998')",On-Going Project,09/30/2016,06/30/2021,12/29/2022,Residential,639.29,0.0,3347.91,01/30/2024,,3.0,53.0,50.0,0.0,0.0,0.0,7.0,0.0,0.0,32.0,0.0,0.0,0.0
Raigarh,P52000000670,MARATHON NEXZONE ACRUX -1,SANVO RESORTS PVT. LTD.,410206,"('18.965553000000000','73.127486000000005')",On-Going Project,12/31/2019,12/30/2021,,Residential,652.57,0.0,12959.62,03/12/2024,,3.0,183.0,179.0,2.0,1.0,1.0,24.0,1.0,0.0,162.0,0.0,0.0,0.0
Raigarh,P52000001062,MARATHON NEXZONE ACRUX -2,SANVO RESORTS PVT. LTD.,410206,"('18.965468999999999','73.126976999999997')",On-Going Project,12/31/2020,12/30/2022,12/29/2023,Residential,652.57,0.0,3693.45,01/24/2024,,,53.0,50.0,0.0,0.0,0.0,7.0,0.0,0.0,39.0,0.0,0.0,0.0
Raigarh,P52000001047,MARATHON NEXZONE ATRIA -1,SANVO RESORTS PVT. LTD.,410206,"('18.965336000000001','73.126525999999998')",On-Going Project,04/30/2020,12/30/2023,,Residential,652.57,0.0,8054.2,02/02/2024,,,123.0,113.0,2.0,1.0,1.0,16.0,1.0,0.0,103.0,0.0,0.0,0.0
Raigarh,P52000000495,MARATHON NEXZONE ATRIA -2,SANVO RESORTS PVT. LTD.,410206,"('18.965698000000000','73.125844000000001')",On-Going Project,12/31/2020,12/30/2024,,Residential,652.57,0.0,7217.21,01/18/2024,,,123.0,113.0,0.0,0.0,0.0,14.0,0.0,0.0,92.0,0.0,0.0,0.0
Raigarh,P52000000662,MARATHON NEXZONE ATLAS -1,SANVO RESORTS PVT. LTD.,410206,"('18.965789000000001','73.124972999999997')",On-Going Project,12/31/2017,12/30/2022,,Residential,649.42,0.0,12046.17,01/26/2024,,11.0,183.0,180.0,2.0,1.0,1.0,24.0,1.0,0.0,156.0,0.0,0.0,0.0
Raigarh,P52000000472,MARATHON NEXZONE ATLAS -2,SANVO RESORTS PVT. LTD.,410206,"('18.965361999999999','73.124932999999999')",On-Going Project,06/30/2022,12/30/2023,,Residential,649.42,0.0,3053.09,01/18/2024,,,46.0,45.0,0.0,0.0,0.0,6.0,0.0,0.0,39.0,0.0,0.0,0.0
Raigarh,P52000000665,MARATHON NEXZONE AURA -1,SANVO RESORTS PVT. LTD.,410206,"('18.965810999999999','73.124089999999995')",On-Going Project,12/31/2017,12/30/2022,,Residential,655.16,0.0,12160.12,01/31/2024,,10.0,186.0,179.0,2.0,1.0,1.0,24.0,1.0,0.0,156.0,0.0,0.0,0.0
Raigarh,P52000000669,MARATHON NEXZONE AURA -2,SANVO RESORTS PVT. LTD.,410206,"('18.966207000000001','73.127968999999993')",On-Going Project,12/31/2017,12/30/2023,,Residential,655.16,0.0,3082.13,01/30/2024,,1.0,46.0,44.0,0.0,0.0,0.0,6.0,0.0,0.0,39.0,0.0,0.0,0.0
Raigarh,P52000000660,MARATHON NEXZONE ION -1,SANVO RESORTS PVT. LTD.,410206,"('18.966626999999999','73.128877000000003')",On-Going Project,12/31/2018,12/30/2023,,Residential,772.47,0.0,14068.8,01/18/2024,,,187.0,169.0,2.0,1.0,1.0,24.0,1.0,0.0,160.0,0.0,0.0,0.0
Raigarh,P52000000664,MARATHON NEXZONE ION -2,SANVO RESORTS PVT. LTD.,410206,"('18.964932999999998','73.128332000000000')",On-Going Project,12/31/2018,12/30/2024,,Residential,772.47,0.0,4164.57,01/24/2024,,,55.0,39.0,0.0,0.0,0.0,7.0,0.0,0.0,99.0,0.0,0.0,0.0
Raigarh,P52000000674,MARATHON NEXZONE VEGA -1,SANVO RESORTS PVT. LTD.,410206,"('18.965087000000000','73.125815000000003')",On-Going Project,12/31/2019,12/30/2023,,Residential,772.47,0.0,9403.23,03/11/2024,,,125.0,117.0,2.0,1.0,1.0,16.0,1.0,0.0,107.0,0.0,0.0,0.0
Raigarh,P52000000522,MARATHON NEXZONE VEGA -2,SANVO RESORTS PVT. LTD.,410206,"('18.966113000000000','73.125881000000007')",On-Going Project,06/30/2023,12/30/2024,,Residential,772.47,0.0,8799.34,01/31/2024,,1.0,117.0,110.0,0.0,0.0,0.0,15.0,0.0,0.0,206.0,0.0,0.0,0.0
Raigarh,P52000000663,MARATHON NEXZONE TRITON -1,SANVO RESORTS PVT. LTD.,410206,"('18.966085000000000','73.123780999999994')",On-Going Project,09/30/2020,12/30/2024,,Residential,781.59,0.0,7555.88,01/23/2024,,,126.0,88.0,2.0,1.0,1.0,16.0,1.0,0.0,107.0,0.0,0.0,0.0
Raigarh,P52000000668,MARATHON NEXZONE TRITON -2,SANVO RESORTS PVT. LTD.,410206,"('18.965907999999999','73.123639999999995')",On-Going Project,12/31/2023,12/30/2025,,Residential,781.59,0.0,8290.99,01/23/2024,,,109.0,76.0,0.0,0.0,0.0,14.0,0.0,0.0,93.0,0.0,0.0,0.0
Raigarh,P52000000666,MARATHON NEXZONE ANTILIA -1,SANVO RESORTS PVT. LTD.,410206,"('18.965547000000001','73.123896000000002')",On-Going Project,12/31/2020,12/30/2025,,Residential,718.59,0.0,9499.12,01/24/2024,,,125.0,87.0,2.0,1.0,1.0,16.0,1.0,0.0,107.0,0.0,0.0,0.0
Raigarh,P52000000671,MARATHON NEXZONE ANTILIA -2,SANVO RESORTS PVT. LTD.,410206,"('18.966087000000002','73.125005000000002')",On-Going Project,12/31/2020,12/30/2026,,Residential,12419.29,3453.76,8287.14,01/24/2024,,1.0,,,2.0,1.0,1.0,30.0,1.0,0.0,94.0,0.0,0.0,0.0
Raigarh,P51700002533,Shanti Glory,Ashapura Realty,410210,"('19.014338800000001','73.110618299999999')",On-Going Project,09/30/2019,09/30/2019,,Residential,650.0,0.0,974.98,05/14/2021,,1.0,35.0,31.0,0.0,1.0,0.0,8.0,1.0,0.0,8.0,0.0,0.0,0.0
Raigarh,P52000001151,Greenwoods,BKS galaxy realtors Pvt ltd,410210,"('19.063023099999999','73.070042099999995')",On-Going Project,12/31/2019,06/30/2021,12/31/2023,Others,6549.57,3698.8,9824.35,01/09/2024,1.0,68.0,196.0,194.0,0.0,2.0,4.0,62.0,2.0,16.0,163.0,0.0,0.0,0.0
Raigarh,P52000000840,SIDDHIVINAYAK MAHIMA,SIDDHIVINAYAK HOMES,410208,"('19.078902833543110','73.111503359101790')",On-Going Project,12/31/2020,12/30/2021,,Residential,9599.0,960.9,9599.0,08/17/2021,,,228.0,227.0,0.0,5.0,0.0,25.0,5.0,0.0,60.0,0.0,0.0,0.0
Raigarh,P52000000305,Eshaanya Phase 1,Ashwyn Suresh Patkar,410201,,On-Going Project,07/01/2022,07/01/2023,07/01/2025,Plots,92316.0,8333.0,13536.17,01/31/2024,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7032.0,11.0
Raigarh,P52000000719,GULMOHAR,M/S SERENE LIFESPACES,400706,"('19.034464700000001','73.011009599999994')",On-Going Project,07/01/2018,06/01/2019,,Others,399.78,0.0,598.89,06/19/2023,,,24.0,11.0,0.0,1.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0
Raigarh,P52000002500,LOTUS,M/S SERENE LIFESPACES,400706,"('18.982313999999999','73.133489999999995')",New Project,12/31/2019,,,Residential,199.99,0.0,299.07,06/19/2023,,,12.0,11.0,0.0,1.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0
Raigarh,P52000000930,SUNFLOWER,M/S SERENE LIFESPACES,400706,"('19.034464700000001','73.011009599999994')",On-Going Project,07/01/2018,06/30/2019,,Others,299.81,0.0,448.01,06/19/2023,,,19.0,16.0,0.0,1.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0
Raigarh,P52000000959,VIJAY ESTATE VAKAS PHASE - 1,VIJAYGROUP HOUSING PRIVATE LIMITED,410101,"('19.014389691505983','73.368862973294090')",On-Going Project,12/31/2018,06/30/2024,,Others,20167.0,5589.0,72492.0,11/10/2021,5.0,20.0,1892.0,469.0,0.0,51.0,0.0,255.0,0.0,63.0,2.0,0.0,0.0,0.0
Raigarh,P52000001200,Alaknanda,A R Constructions,410218,"('19.040834000000000','73.094830999999999')",On-Going Project,04/15/2014,07/31/2018,07/31/2019,Residential,1150.0,0.0,1722.0,10/04/2021,,,49.0,49.0,0.0,1.0,0.0,14.0,13.0,7.0,13.0,0.0,0.0,0.0
Raigarh,P52000001013,TITANIUM WOODS,TITANIUM CONSTRUCTION COMPANY,410208,"('19.081849999999999','73.096745999999996')",On-Going Project,12/31/2017,06/30/2018,,Residential,599.76,0.0,899.14,12/22/2021,,,35.0,26.0,0.0,1.0,0.0,8.0,1.0,0.0,10.0,0.0,0.0,0.0
Raigarh,P52000000272,ROYAL HERITAGE,Royal Enterprises,410101,"('19.106957999999999','73.311239000000000')",New Project,06/30/2021,,06/30/2025,Others,5300.0,512.9,6605.63,11/21/2023,,,209.0,178.0,0.0,3.0,0.0,24.0,3.0,12.0,59.0,0.0,0.0,0.0
Raigarh,P52000000991,KANKESHWAR VRINDAVAN,KANKESHWARA BUILDCON PRIVATE LIMITED,402201,"('18.686876999999999','72.873701699999998')",On-Going Project,09/30/2019,03/31/2020,03/30/2023,Residential,3900.0,0.0,2606.52,04/04/2023,,,72.0,9.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000002075,CHANDRADARSHAN,CHANDRADARSHAN DEVELOPERS,402107,"('18.736580000000000','73.089439999999996')",On-Going Project,05/21/2019,09/30/2020,,Others,872.0,0.0,1046.1,06/11/2020,,,31.0,26.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000002052,SIMRAN HEIGHTS,NAVRANG HOME MAKERS,410208,"('19.071577000000001','73.096591000000004')",On-Going Project,11/30/2018,12/31/2019,,Residential,799.93,0.0,1197.09,09/30/2019,,,32.0,11.0,0.0,1.0,1.0,18.0,1.0,0.0,18.0,0.0,0.0,0.0
Raigarh,P52000000459,BELLAVUE,BHAKTI DEVELOPERS,410203,"('18.830552300000001','73.284644499999999')",On-Going Project,03/31/2018,12/30/2025,,Residential,8070.0,751.71,9253.11,02/21/2024,,,360.0,318.0,0.0,4.0,0.0,39.0,3.0,0.0,3.0,0.0,0.0,0.0
Raigarh,P52000000536,Supriya,Herrlich Developers Private Limited,410203,"('18.760075600000000','73.331814600000001')",On-Going Project,12/31/2020,12/30/2021,,Plots,26521.5,0.0,3095.0,03/11/2024,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9285.5,2.0
Raigarh,P52000002802,AKSHAT PRIME,YOGESH CONSTRUCTION,400702,"('18.884734099999999','72.962296499999994')",On-Going Project,10/31/2019,12/31/2019,,Others,300.01,0.0,449.58,09/26/2023,,,18.0,16.0,0.0,1.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0
Raigarh,P52000001190,Joy,Gloriosum Developers Private Limited,410203,"('18.760075600000000','73.331814600000001')",On-Going Project,12/31/2020,12/30/2021,,Plots,19272.5,0.0,2124.45,03/11/2024,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3675.0,0.0
Raigarh,P52000002967,ORCHID BLISS,SUNNY BUILDTECH PRIVATE LIMITED,410206,"('18.978749000000000','73.024007999999995')",On-Going Project,12/31/2018,12/31/2019,12/30/2020,Residential,2099.9,0.0,6794.73,06/04/2022,,,74.0,57.0,0.0,1.0,1.0,11.0,1.0,36.0,13.0,0.0,0.0,0.0
Raigarh,P52000002987,SHAGUN CORNER,JETHALAL RANCHHOD PATEL,410206,"('18.975094100000000','73.052334000000002')",On-Going Project,12/31/2020,12/30/2021,,Others,699.88,0.0,1036.17,09/07/2021,,,40.0,7.0,0.0,1.0,0.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0
Raigarh,P52000001125,SIDDHIVINAYAK GARIMA,SIDDHIVINAYAK HOMES,410208,"('19.078453982971833','73.111752909503140')",On-Going Project,12/31/2017,12/31/2018,,Residential,10938.63,1095.0,10938.0,08/16/2019,,,236.0,228.0,0.0,7.0,0.0,35.0,7.0,0.0,90.0,0.0,0.0,0.0
Raigarh,P52000001011,Nandan Residency,Nilesh Anantrai Shah,410201,"('18.915902899999999','73.343191000000004')",New Project,05/03/2023,,,Residential,3384.84,338.48,3384.84,01/10/2019,,,75.0,0.0,0.0,2.0,0.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0
Raigarh,P52000004384,PRAMUKH PARADISE,PRAMUKH DEVELOPERS,410208,"('19.070118999999998','73.098157999999998')",On-Going Project,03/31/2018,03/31/2018,,Residential,600.0,0.0,1772.93,12/20/2022,,,30.0,29.0,0.0,1.0,0.0,8.0,1.0,0.0,11.0,0.0,0.0,0.0
Raigarh,P52000002819,Kalpataru Waterfront,Kalpataru Plus Sharyans,410206,"('18.977474325701216','73.112861339672920')",On-Going Project,07/31/2018,12/30/2021,,Residential,5516.0,1156.0,10190.0,02/24/2022,4.0,1.0,117.0,88.0,1.0,1.0,0.0,14.0,1.0,33.0,204.0,0.0,0.0,0.0
Raigarh,P52000001395,Tulsi Sapphire,SHREE MAHAVIR DEVELOPERS,410206,"('18.967521000000001','73.013694999999998')",On-Going Project,12/31/2017,12/31/2017,,Others,1599.9,0.0,2399.85,12/29/2017,,,78.0,29.0,0.0,1.0,0.0,14.0,1.0,14.0,16.0,0.0,0.0,0.0
Raigarh,P52000000694,SAI PRASAD GARDEN- PHASE 1,SAI PRASAD ENTERPRISES,410206,"('19.021380000000001','73.127914000000004')",On-Going Project,12/22/2018,12/22/2021,,Residential,3761.0,330.19,1677.71,03/04/2024,,,64.0,48.0,0.0,4.0,0.0,16.0,4.0,0.0,194.0,0.0,0.0,0.0
Raigarh,P52000000770,DEEP PRIDE,KIRTI  SHAH,410206,"('18.980149000000001','73.101614999999995')",On-Going Project,12/31/2017,08/31/2018,,Residential,199.95,0.0,300.0,11/24/2022,1.0,,13.0,13.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000002309,INNOVATIVE PLAZA-I,PINNACLE CONSTRUCTION,410208,"('19.073759800000001','73.123158500000002')",On-Going Project,12/31/2020,12/30/2021,,Residential,599.89,0.0,899.75,07/13/2022,,,27.0,9.0,0.0,1.0,0.0,8.0,1.0,0.0,11.0,0.0,0.0,0.0
Raigarh,P52000001773,INNOVATIVE RESIDENCY,PINNACLE CONSTRUCTION,410206,"('18.970296999999999','73.022919000000002')",On-Going Project,12/31/2019,12/31/2019,,Residential,799.69,0.0,1198.78,05/18/2023,,,42.0,21.0,0.0,1.0,0.0,7.0,1.0,0.0,11.0,0.0,0.0,0.0
Raigarh,P52000002205,INNOVATIVE AURA,PINNACLE CONSTRUCTION,410206,"('18.975094100000000','73.052334000000002')",On-Going Project,12/31/2020,12/30/2021,,Residential,649.86,0.0,972.47,07/13/2022,,,28.0,21.0,0.0,1.0,0.0,8.0,1.0,0.0,13.0,0.0,0.0,0.0
Raigarh,P52000003192,Anand Sagar,Akbar Mohamadali Kazi,410206,"('18.975094100000000','73.052334000000002')",On-Going Project,06/30/2020,12/30/2020,09/30/2023,Residential,1049.91,1049.91,1573.02,01/23/2023,,,40.0,8.0,0.0,1.0,1.0,13.0,1.0,3.0,1.0,0.0,0.0,0.0
Raigarh,P52000000516,DEEP RISE,KIRTI  SHAH,410206,"('18.973287700000000','73.109880599999997')",On-Going Project,08/31/2018,08/31/2018,,Residential,199.88,0.0,299.4,10/13/2023,,,16.0,16.0,0.0,1.0,0.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0
Raigarh,P52000001121,PRAJAPATI MAGNUM,PRAJAPATI DEVELOPERS,400702,"('18.877379300000000','72.962599800000020')",On-Going Project,12/31/2019,06/30/2022,06/28/2023,Residential,7264.0,2573.6,10582.0,05/10/2023,,,210.0,168.0,0.0,6.0,3.0,60.0,3.0,48.0,170.0,0.0,0.0,0.0
Raigarh,P52000011275,PRAYAG KALASH,PRAYAG DEVELOPERS,402107,"('18.735793099999999','73.094692600000002')",On-Going Project,12/31/2017,12/30/2018,10/05/2019,Residential,1950.0,0.0,2334.58,06/20/2022,,,64.0,64.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000002578,TATER FLORENCE IVY-B WING,TATER REALTY,410201,"('18.911881999999999','73.339146000000000')",On-Going Project,12/31/2018,12/31/2018,12/31/2019,Residential,196.0,0.0,439.65,08/06/2021,,,15.0,9.0,0.0,1.0,0.0,4.0,1.0,0.0,6.0,0.0,0.0,0.0
Raigarh,P52000002616,HIRAYS ANGELICA,JAGANNATH DASHARATH HIRAY,410206,"('18.975094100000000','73.052334000000002')",On-Going Project,03/31/2018,03/31/2018,,Others,949.08,0.0,1423.25,02/26/2022,,,47.0,13.0,0.0,1.0,0.0,8.0,1.0,0.0,19.0,0.0,0.0,0.0
Raigarh,P52000003891,SHIV CASTLE,SUNIL SHANKAR BHOSLE,410201,"('18.915902899999999','73.343191000000004')",On-Going Project,05/15/2020,12/15/2020,06/20/2022,Residential,794.0,490.0,1264.93,10/27/2017,,,30.0,5.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0
Raigarh,P52000003120,SAI SANGAAM,HITESH RAJARAM SAWANT,410206,"('18.981221999999999','73.025881999999996')",On-Going Project,11/30/2016,01/31/2020,,Residential,649.63,0.0,973.83,11/11/2019,,,21.0,6.0,0.0,1.0,0.0,8.0,1.0,1.0,13.0,0.0,0.0,0.0
Raigarh,P51700003820,PUNIR GAURAV  PH 1- SHRIWARDHAN,Punir Gaurav Developers Pvt Ltd.,402113,"('19.218330700000000','72.978089700000060')",New Project,09/30/2020,,,Plots,78208.0,35727.0,38372.0,12/16/2023,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,3311.0,32.0
Raigarh,P52000000606,Niranjan Investment,Niranjan Investments Private Limited,410203,"('18.760075600000000','73.331814600000001')",On-Going Project,12/31/2020,12/30/2021,,Plots,5466.0,0.0,575.7,02/09/2024,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000000468,Greenfiled Resorts,Greenfield Resorts Private Limited,410203,"('18.760075600000000','73.331814600000001')",On-Going Project,12/31/2020,12/30/2021,,Plots,1455.0,0.0,130.0,03/11/2024,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1455.0,0.0
Raigarh,P52000003313,TATER FLORENCE OLIVE,TATER REALTY,410201,"('18.911860999999998','73.339168000000001')",On-Going Project,06/30/2018,06/30/2018,,Residential,365.0,0.0,1161.8,08/06/2021,,,32.0,6.0,0.0,2.0,0.0,10.0,2.0,0.0,16.0,0.0,0.0,0.0
Raigarh,P52000004909,SG Skytown,S G Group,410101,"('18.915902899999999','73.343191000000004')",On-Going Project,12/31/2021,12/30/2026,,Residential,9800.0,980.0,1776.0,01/22/2022,,,420.0,102.0,0.0,14.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000003661,TATER FLORENCE ORCHID,TATER REALTY,410201,"('18.912617000000001','73.339039000000000')",On-Going Project,06/30/2018,06/30/2018,,Residential,308.0,0.0,838.49,08/06/2021,,,20.0,6.0,0.0,1.0,0.0,5.0,1.0,1.0,12.0,0.0,0.0,0.0
Raigarh,P52000001600,"BALAJI COMPLEX - PLOT NO 11, 12, 13",BALAJI INFRA,410203,"('18.806187629333632','73.332763910293580')",On-Going Project,03/31/2018,03/31/2018,,Residential,1209.0,0.0,1662.48,11/29/2019,,,68.0,35.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
Raigarh,P52000002569,HIRA LAXMI HEIGHTS,JHV CONSTRUCTION COMPANY PRIVATE LIMITED,410206,"('18.975094100000000','73.052334000000002')",On-Going Project,06/30/2018,06/30/2018,10/31/2018,Residential,1898.5,0.0,2847.75,08/09/2021,2.0,,62.0,30.0,0.0,1.0,1.0,15.0,1.0,6.0,38.0,0.0,0.0,0.0
Raigarh,P52000000960,SHIV AASTHA,RUPALI SUDHIR GULATI,410206,"('18.975094100000000','73.052334000000002')",On-Going Project,04/30/2019,04/30/2019,,Residential,749.87,0.0,1122.0,12/21/2020,,,34.0,11.0,0.0,1.0,0.0,8.0,1.0,0.0,14.0,0.0,0.0,0.0
Raigarh,P52000007868,DIVA ANTILIA,DEEP SAGAR ENTERPRISES,410220,"('18.884298999999999','73.171746999999996')",On-Going Project,12/31/2021,12/30/2022,12/30/2023,Residential,5400.0,506.5,6912.0,02/22/2024,,,182.0,48.0,0.0,4.0,0.0,32.0,4.0,0.0,16.0,0.0,0.0,0.0
Raigarh,P52000009591,Tejas Emerald,Tejas Enterprises,400707,"('18.973421400000000','73.033286900000010')",On-Going Project,12/31/2018,12/31/2019,,Residential,1299.8,0.0,1937.76,08/14/2021,,,36.0,36.0,0.0,1.0,0.0,12.0,1.0,13.0,27.0,0.0,0.0,0.0
Raigarh,P52000006095,Tejas Parishma,Tejas Enterprises,400707,"('18.962913800000000','73.022079299999970')",On-Going Project,10/01/2018,10/31/2019,,Residential,499.61,0.0,748.35,05/22/2023,,,21.0,21.0,0.0,1.0,0.0,7.0,1.0,0.0,9.0,0.0,0.0,0.0
Raigarh,P52000008779,Cluster F,Shibam Associates,410101,"('18.982414899999998','73.328444500000003')",On-Going Project,03/15/2019,03/15/2019,,Residential,4022.0,0.0,4808.28,03/12/2019,,,104.0,49.0,0.0,2.0,0.0,15.0,2.0,35.0,0.0,0.0,0.0,0.0
Raigarh,P52000000529,Varadvinayak Aastha,J P Venture,410203,"('18.830552300000001','73.284644499999999')",On-Going Project,04/30/2022,04/30/2022,,Others,2123.0,0.0,3178.0,05/08/2023,,,84.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,137.0,0.0,0.0,0.0
